RegionNombre,Semana,Temp_Mediana_Semanal
Región de Valparaíso,2024-08-27,10.4
Región de Valparaíso,2024-09-03,11.6
Región de Valparaíso,2024-09-10,12.2
Región de Valparaíso,2024-09-17,12.2
Región de Valparaíso,2024-09-24,12.8
Región de Valparaíso,2024-10-01,12.9
Región de Valparaíso,2024-10-08,13.8
Región de Valparaíso,2024-10-15,13.6
Región de Valparaíso,2024-10-22,14.6
Región de Valparaíso,2024-10-29,14.0
Región de Valparaíso,2024-11-05,16.8
Región de Valparaíso,2024-11-12,15.0
Región de Valparaíso,2024-11-19,15.5
Región de Valparaíso,2024-11-26,15.7
Región de Valparaíso,2024-12-03,15.0
Región de Valparaíso,2024-12-10,15.8
Región de Valparaíso,2024-12-17,17.6
Región de Valparaíso,2024-12-24,16.6
Región de Valparaíso,2024-12-31,17.8
Región de Valparaíso,2025-01-07,18.4
Región de Valparaíso,2025-01-14,18.8
Región de Valparaíso,2025-01-21,18.4
Región de Valparaíso,2025-01-28,17.0
Región de Valparaíso,2025-02-04,18.7
Región de Valparaíso,2025-02-11,16.4
Región de Valparaíso,2025-02-18,16.9
Región de Valparaíso,2025-02-25,17.9
Región de Valparaíso,2025-03-04,17.7
Región de Valparaíso,2025-03-11,17.3
Región de Valparaíso,2025-03-18,16.2
Región de Valparaíso,2025-03-25,15.4
Región de Valparaíso,2025-04-01,15.4
Región de Valparaíso,2025-04-08,14.6
Región de Valparaíso,2025-04-15,14.4
Región de Valparaíso,2025-04-22,14.0
Región de Valparaíso,2025-04-29,12.7
Región de Valparaíso,2025-05-06,12.7
Región de Valparaíso,2025-05-13,11.9
Región de Valparaíso,2025-05-20,12.7
Región de Valparaíso,2025-05-27,11.6
Región de Valparaíso,2025-06-03,9.8
Región de Valparaíso,2025-06-10,10.9
Región de Valparaíso,2025-06-17,8.8
Región de Valparaíso,2025-06-24,7.2
Región de Valparaíso,2025-07-01,11.8
Región de Valparaíso,2025-07-08,9.1
Región de Valparaíso,2025-07-15,11.05
Región de Valparaíso,2025-07-22,10.7
Región de Valparaíso,2025-07-29,10.649999999999999
Región de Valparaíso,2025-08-05,11.9
Región de Valparaíso,2025-08-12,12.1
Región de Valparaíso,2025-08-19,11.3
Región de Valparaíso,2025-08-26,11.9
Región de Valparaíso,2025-09-02,10.9
Región de Valparaíso,2025-09-09,12.8
Región de Valparaíso,2025-09-16,12.6
Región de Valparaíso,2025-09-23,13.1
Región de Valparaíso,2025-09-30,12.7
Región de Valparaíso,2025-10-07,13.4
Región de Valparaíso,2025-10-14,14.0
Región de Valparaíso,2025-10-21,14.1
Región de Valparaíso,2025-10-28,14.4
Región de Valparaíso,2025-11-04,14.149999999999999
Región de Valparaíso,2025-11-11,15.6
Región de Valparaíso,2025-11-18,15.55
Región de Valparaíso,2025-11-25,16.1
Región de Valparaíso,2025-12-02,17.549999999999997
Región de Valparaíso,2025-12-09,17.0
Región de Valparaíso,2025-12-16,17.3
Región de Valparaíso,2025-12-23,17.8
Región de Valparaíso,2025-12-30,18.049999999999997
Región de Ñuble,2020-12-29,20.875
Región de Ñuble,2021-01-05,18.95
Región de Ñuble,2021-01-12,18.0
Región de Ñuble,2021-01-19,22.799999999999997
Región de Ñuble,2021-01-26,17.95
Región de Ñuble,2021-02-02,18.8
Región de Ñuble,2021-02-09,19.0
Región de Ñuble,2021-02-16,16.6
Región de Ñuble,2021-02-23,20.1
Región de Ñuble,2021-03-02,21.5
Región de Ñuble,2021-03-09,17.15
Región de Ñuble,2021-03-16,16.15
Región de Ñuble,2021-03-23,15.65
Región de Ñuble,2021-03-30,14.7
Región de Ñuble,2021-04-06,13.6
Región de Ñuble,2021-04-13,14.55
Región de Ñuble,2021-04-20,12.95
Región de Ñuble,2021-04-27,11.5
Región de Ñuble,2021-05-04,11.45
Región de Ñuble,2021-05-11,9.2
Región de Ñuble,2021-05-18,8.35
Región de Ñuble,2021-05-25,10.25
Región de Ñuble,2021-06-01,11.05
Región de Ñuble,2021-06-08,11.85
Región de Ñuble,2021-06-15,7.35
Región de Ñuble,2021-06-22,8.6
Región de Ñuble,2021-06-29,6.0
Región de Ñuble,2021-07-06,7.1
Región de Ñuble,2021-07-13,5.6
Región de Ñuble,2021-07-20,8.25
Región de Ñuble,2021-07-27,8.899999999999999
Región de Ñuble,2021-08-03,8.65
Región de Ñuble,2021-08-10,6.300000000000001
Región de Ñuble,2021-08-17,9.0
Región de Ñuble,2021-08-24,8.25
Región de Ñuble,2021-08-31,10.3
Región de Ñuble,2021-09-07,8.3
Región de Ñuble,2021-09-14,9.25
Región de Ñuble,2021-09-21,11.85
Región de Ñuble,2021-09-28,9.65
Región de Ñuble,2021-10-05,11.8
Región de Ñuble,2021-10-12,10.65
Región de Ñuble,2021-10-19,12.85
Región de Ñuble,2021-10-26,17.5
Región de Ñuble,2021-11-02,15.4
Región de Ñuble,2021-11-09,12.8
Región de Ñuble,2021-11-16,17.35
Región de Ñuble,2021-11-23,16.299999999999997
Región de Ñuble,2021-11-30,17.55
Región de Ñuble,2021-12-07,15.100000000000001
Región de Ñuble,2021-12-14,18.6
Región de Ñuble,2021-12-21,21.5
Región de Ñuble,2021-12-28,17.049999999999997
Región de Ñuble,2022-01-04,20.4
Región de Ñuble,2022-01-11,19.55
Región de Ñuble,2022-01-18,16.3
Región de Ñuble,2022-01-25,19.0
Región de Ñuble,2022-02-01,20.25
Región de Ñuble,2022-02-08,20.65
Región de Ñuble,2022-02-15,20.3
Región de Ñuble,2022-02-22,17.6
Región de Ñuble,2022-03-01,17.9
Región de Ñuble,2022-03-08,19.15
Región de Ñuble,2022-03-15,15.399999999999999
Región de Ñuble,2022-03-22,13.600000000000001
Región de Ñuble,2022-03-29,12.45
Región de Ñuble,2022-04-05,14.5
Región de Ñuble,2022-04-12,11.95
Región de Ñuble,2022-04-19,11.2
Región de Ñuble,2022-04-26,8.5
Región de Ñuble,2022-05-03,11.2
Región de Ñuble,2022-05-10,10.2
Región de Ñuble,2022-05-17,9.45
Región de Ñuble,2022-05-24,2.0999999999999996
Región de Ñuble,2022-05-31,8.8
Región de Ñuble,2022-06-07,7.5
Región de Ñuble,2022-06-14,6.35
Región de Ñuble,2022-06-21,8.95
Región de Ñuble,2022-06-28,7.65
Región de Ñuble,2022-07-05,6.85
Región de Ñuble,2022-07-12,5.5
Región de Ñuble,2022-07-19,9.35
Región de Ñuble,2022-07-26,9.1
Región de Ñuble,2022-08-02,7.449999999999999
Región de Ñuble,2022-08-09,7.85
Región de Ñuble,2022-08-16,8.45
Región de Ñuble,2022-08-23,9.25
Región de Ñuble,2022-08-30,10.2
Región de Ñuble,2022-09-06,8.2
Región de Ñuble,2022-09-13,10.05
Región de Ñuble,2022-09-20,10.7
Región de Ñuble,2022-09-27,12.55
Región de Ñuble,2022-10-04,10.75
Región de Ñuble,2022-10-11,11.399999999999999
Región de Ñuble,2022-10-18,12.25
Región de Ñuble,2022-10-25,13.0
Región de Ñuble,2022-11-01,16.0
Región de Ñuble,2022-11-08,13.55
Región de Ñuble,2022-11-15,17.799999999999997
Región de Ñuble,2022-11-22,19.75
Región de Ñuble,2022-11-29,17.9
Región de Ñuble,2022-12-06,19.65
Región de Ñuble,2022-12-13,19.7
Región de Ñuble,2022-12-20,16.65
Región de Ñuble,2022-12-27,18.9
Región de Ñuble,2023-01-03,20.7
Región de Ñuble,2023-01-10,20.049999999999997
Región de Ñuble,2023-01-17,21.85
Región de Ñuble,2023-01-24,21.5
Región de Ñuble,2023-01-31,21.049999999999997
Región de Ñuble,2023-02-07,22.0
Región de Ñuble,2023-02-14,19.35
Región de Ñuble,2023-02-21,20.05
Región de Ñuble,2023-02-28,20.65
Región de Ñuble,2023-03-07,17.75
Región de Ñuble,2023-03-14,17.55
Región de Ñuble,2023-03-21,18.0
Región de Ñuble,2023-03-28,15.25
Región de Ñuble,2023-04-04,15.3
Región de Ñuble,2023-04-11,14.05
Región de Ñuble,2023-04-18,12.75
Región de Ñuble,2023-04-25,11.35
Región de Ñuble,2023-05-02,7.8
Región de Ñuble,2023-05-09,12.05
Región de Ñuble,2023-05-16,9.55
Región de Ñuble,2023-05-23,10.100000000000001
Región de Ñuble,2023-05-30,9.850000000000001
Región de Ñuble,2023-06-06,7.6
Región de Ñuble,2023-06-13,6.9
Región de Ñuble,2023-06-20,12.8
Región de Ñuble,2023-06-27,9.2
Región de Ñuble,2023-07-04,8.8
Región de Ñuble,2023-07-11,5.1
Región de Ñuble,2023-07-18,9.25
Región de Ñuble,2023-07-25,10.649999999999999
Región de Ñuble,2023-08-01,8.7
Región de Ñuble,2023-08-08,9.2
Región de Ñuble,2023-08-15,11.2
Región de Ñuble,2023-08-22,7.65
Región de Ñuble,2023-08-29,8.399999999999999
Región de Ñuble,2023-09-05,9.899999999999999
Región de Ñuble,2023-09-12,7.85
Región de Ñuble,2023-09-19,10.149999999999999
Región de Ñuble,2023-09-26,10.55
Región de Ñuble,2023-10-03,10.2
Región de Ñuble,2023-10-10,11.05
Región de Ñuble,2023-10-17,13.7
Región de Ñuble,2023-10-24,10.5
Región de Ñuble,2023-10-31,11.55
Región de Ñuble,2023-11-07,10.3
Región de Ñuble,2023-11-14,11.25
Región de Ñuble,2023-11-21,15.0
Región de Ñuble,2023-11-28,15.1
Región de Ñuble,2023-12-05,16.45
Región de Ñuble,2023-12-12,14.45
Región de Ñuble,2023-12-19,19.1
Región de Ñuble,2023-12-26,18.35
Región de Ñuble,2024-01-02,19.35
Región de Ñuble,2024-01-09,18.6
Región de Ñuble,2024-01-16,20.6
Región de Ñuble,2024-01-23,21.75
Región de Ñuble,2024-01-30,22.7
Región de Ñuble,2024-02-06,19.9
Región de Ñuble,2024-02-13,20.05
Región de Ñuble,2024-02-20,17.7
Región de Ñuble,2024-02-27,19.45
Región de Ñuble,2024-03-05,15.8
Región de Ñuble,2024-03-12,14.95
Región de Ñuble,2024-03-19,17.35
Región de Ñuble,2024-03-26,17.700000000000003
Región de Ñuble,2024-04-02,13.2
Región de Ñuble,2024-04-09,12.5
Región de Ñuble,2024-04-16,13.75
Región de Ñuble,2024-04-23,8.9
Región de Ñuble,2024-04-30,9.5
Región de Ñuble,2024-05-07,6.5
Región de Ñuble,2024-05-14,5.8
Región de Ñuble,2024-05-21,6.3
Región de Ñuble,2024-05-28,9.9
Región de Ñuble,2024-06-04,11.8
Región de Ñuble,2024-06-11,11.6
Región de Ñuble,2024-06-18,8.3
Región de Ñuble,2024-06-25,6.5
Región de Ñuble,2024-07-02,4.8
Región de Ñuble,2024-07-09,1.6
Región de Ñuble,2024-07-16,5.6
Región de Ñuble,2024-07-23,7.4
Región de Ñuble,2024-07-30,9.5
Región de Ñuble,2024-08-06,6.6
Región de Ñuble,2024-08-13,7.4
Región de Ñuble,2024-08-20,6.6
Región de Ñuble,2024-08-27,10.0
Región de Ñuble,2024-09-03,9.2
Región de Ñuble,2024-09-10,9.5
Región de Ñuble,2024-09-17,10.9
Región de Ñuble,2024-09-24,11.0
Región de Ñuble,2024-10-01,13.3
Región de Ñuble,2024-10-08,13.6
Región de Ñuble,2024-10-15,14.2
Región de Ñuble,2024-10-22,14.4
Región de Ñuble,2024-10-29,14.3
Región de Ñuble,2024-11-05,16.2
Región de Ñuble,2024-11-12,16.0
Región de Ñuble,2024-11-19,16.8
Región de Ñuble,2024-11-26,14.9
Región de Ñuble,2024-12-03,15.6
Región de Ñuble,2024-12-10,18.7
Región de Ñuble,2024-12-17,20.0
Región de Ñuble,2024-12-24,20.0
Región de Ñuble,2024-12-31,22.1
Región de Ñuble,2025-01-07,23.0
Región de Ñuble,2025-01-14,21.2
Región de Ñuble,2025-01-21,19.8
Región de Ñuble,2025-01-28,20.4
Región de Ñuble,2025-02-04,21.5
Región de Ñuble,2025-02-11,18.8
Región de Ñuble,2025-02-18,20.6
Región de Ñuble,2025-02-25,19.6
Región de Ñuble,2025-03-04,18.9
Región de Ñuble,2025-03-11,18.3
Región de Ñuble,2025-03-18,18.8
Región de Ñuble,2025-03-25,14.2
Región de Ñuble,2025-04-01,13.5
Región de Ñuble,2025-04-08,11.7
Región de Ñuble,2025-04-15,11.9
Región de Ñuble,2025-04-22,12.4
Región de Ñuble,2025-04-29,9.7
Región de Ñuble,2025-05-06,12.9
Región de Ñuble,2025-05-13,9.4
Región de Ñuble,2025-05-20,9.4
Región de Ñuble,2025-05-27,6.7
Región de Ñuble,2025-06-03,8.7
Región de Ñuble,2025-06-10,8.8
Región de Ñuble,2025-06-17,6.8
Región de Ñuble,2025-06-24,3.1
Región de Ñuble,2025-07-01,9.0
Región de Ñuble,2025-07-08,7.4
Región de Ñuble,2025-07-15,8.5
Región de Ñuble,2025-07-22,10.8
Región de Ñuble,2025-07-29,10.7
Región de Ñuble,2025-08-05,10.4
Región de Ñuble,2025-08-12,11.8
Región de Ñuble,2025-08-19,9.5
Región de Ñuble,2025-08-26,11.1
Región de Ñuble,2025-09-02,9.3
Región de Ñuble,2025-09-09,11.0
Región de Ñuble,2025-09-16,11.8
Región de Ñuble,2025-09-23,11.7
Región de Ñuble,2025-09-30,10.8
Región de Ñuble,2025-10-07,12.8
Región de Ñuble,2025-10-14,13.8
Región de Ñuble,2025-10-21,14.2
Región de Ñuble,2025-10-28,14.8
Región de Ñuble,2025-11-04,14.8
Región de Ñuble,2025-11-11,16.7
Región de Ñuble,2025-11-18,19.3
Región de Ñuble,2025-11-25,17.0
Región de Ñuble,2025-12-02,20.8
Región de Ñuble,2025-12-09,18.2
Región de Ñuble,2025-12-16,19.9
Región de Ñuble,2025-12-23,20.3
Región de Ñuble,2025-12-30,23.95
Región del Bíobío,2020-12-29,20.3
Región del Bíobío,2021-01-05,18.8
Región del Bíobío,2021-01-12,17.9
Región del Bíobío,2021-01-19,23.4
Región del Bíobío,2021-01-26,17.4
Región del Bíobío,2021-02-02,19.0
Región del Bíobío,2021-02-09,19.5
Región del Bíobío,2021-02-16,16.6
Región del Bíobío,2021-02-23,18.9
Región del Bíobío,2021-03-02,20.6
Región del Bíobío,2021-03-09,17.1
Región del Bíobío,2021-03-16,15.8
Región del Bíobío,2021-03-23,15.2
Región del Bíobío,2021-03-30,14.9
Región del Bíobío,2021-04-06,14.1
Región del Bíobío,2021-04-13,14.9
Región del Bíobío,2021-04-20,13.2
Región del Bíobío,2021-04-27,12.3
Región del Bíobío,2021-05-04,11.6
Región del Bíobío,2021-05-11,9.8
Región del Bíobío,2021-05-18,9.9
Región del Bíobío,2021-05-25,11.9
Región del Bíobío,2021-06-01,12.9
Región del Bíobío,2021-06-08,10.6
Región del Bíobío,2021-06-15,7.5
Región del Bíobío,2021-06-22,8.2
Región del Bíobío,2021-06-29,5.6
Región del Bíobío,2021-07-06,6.3
Región del Bíobío,2021-07-13,6.5
Región del Bíobío,2021-07-20,9.4
Región del Bíobío,2021-07-27,9.6
Región del Bíobío,2021-08-03,8.9
Región del Bíobío,2021-08-10,7.4
Región del Bíobío,2021-08-17,9.5
Región del Bíobío,2021-08-24,10.5
Región del Bíobío,2021-08-31,10.6
Región del Bíobío,2021-09-07,10.0
Región del Bíobío,2021-09-14,10.6
Región del Bíobío,2021-09-21,11.75
Región del Bíobío,2021-09-28,9.5
Región del Bíobío,2021-10-05,12.2
Región del Bíobío,2021-10-12,11.0
Región del Bíobío,2021-10-19,13.600000000000001
Región del Bíobío,2021-10-26,15.2
Región del Bíobío,2021-11-02,14.2
Región del Bíobío,2021-11-09,13.85
Región del Bíobío,2021-11-16,16.65
Región del Bíobío,2021-11-23,15.649999999999999
Región del Bíobío,2021-11-30,16.05
Región del Bíobío,2021-12-07,15.8
Región del Bíobío,2021-12-14,17.75
Región del Bíobío,2021-12-21,19.15
Región del Bíobío,2021-12-28,16.2
Región del Bíobío,2022-01-04,18.950000000000003
Región del Bíobío,2022-01-11,19.25
Región del Bíobío,2022-01-18,15.850000000000001
Región del Bíobío,2022-01-25,17.6
Región del Bíobío,2022-02-01,18.799999999999997
Región del Bíobío,2022-02-08,18.65
Región del Bíobío,2022-02-15,17.5
Región del Bíobío,2022-02-22,16.1
Región del Bíobío,2022-03-01,16.25
Región del Bíobío,2022-03-08,17.4
Región del Bíobío,2022-03-15,15.7
Región del Bíobío,2022-03-22,13.2
Región del Bíobío,2022-03-29,12.45
Región del Bíobío,2022-04-05,14.3
Región del Bíobío,2022-04-12,12.1
Región del Bíobío,2022-04-19,11.05
Región del Bíobío,2022-04-26,9.4
Región del Bíobío,2022-05-03,11.75
Región del Bíobío,2022-05-10,10.2
Región del Bíobío,2022-05-17,8.95
Región del Bíobío,2022-05-24,4.1
Región del Bíobío,2022-05-31,9.1
Región del Bíobío,2022-06-07,8.5
Región del Bíobío,2022-06-14,8.7
Región del Bíobío,2022-06-21,8.9
Región del Bíobío,2022-06-28,8.1
Región del Bíobío,2022-07-05,7.4
Región del Bíobío,2022-07-12,5.6
Región del Bíobío,2022-07-19,10.600000000000001
Región del Bíobío,2022-07-26,8.9
Región del Bíobío,2022-08-02,8.3
Región del Bíobío,2022-08-09,8.1
Región del Bíobío,2022-08-16,9.5
Región del Bíobío,2022-08-23,8.850000000000001
Región del Bíobío,2022-08-30,11.4
Región del Bíobío,2022-09-06,9.15
Región del Bíobío,2022-09-13,10.4
Región del Bíobío,2022-09-20,11.2
Región del Bíobío,2022-09-27,12.55
Región del Bíobío,2022-10-04,11.15
Región del Bíobío,2022-10-11,12.15
Región del Bíobío,2022-10-18,12.25
Región del Bíobío,2022-10-25,13.2
Región del Bíobío,2022-11-01,12.9
Región del Bíobío,2022-11-08,14.2
Región del Bíobío,2022-11-15,15.8
Región del Bíobío,2022-11-22,16.9
Región del Bíobío,2022-11-29,15.7
Región del Bíobío,2022-12-06,17.8
Región del Bíobío,2022-12-13,17.6
Región del Bíobío,2022-12-20,17.0
Región del Bíobío,2022-12-27,16.7
Región del Bíobío,2023-01-03,17.4
Región del Bíobío,2023-01-10,16.3
Región del Bíobío,2023-01-17,17.0
Región del Bíobío,2023-01-24,17.9
Región del Bíobío,2023-01-31,18.1
Región del Bíobío,2023-02-07,17.8
Región del Bíobío,2023-02-14,17.2
Región del Bíobío,2023-02-21,16.7
Región del Bíobío,2023-02-28,17.7
Región del Bíobío,2023-03-07,16.3
Región del Bíobío,2023-03-14,16.6
Región del Bíobío,2023-03-21,16.0
Región del Bíobío,2023-03-28,14.3
Región del Bíobío,2023-04-04,14.2
Región del Bíobío,2023-04-11,13.9
Región del Bíobío,2023-04-18,12.8
Región del Bíobío,2023-04-25,12.8
Región del Bíobío,2023-05-02,10.6
Región del Bíobío,2023-05-09,12.649999999999999
Región del Bíobío,2023-05-16,10.95
Región del Bíobío,2023-05-23,10.649999999999999
Región del Bíobío,2023-05-30,10.3
Región del Bíobío,2023-06-06,9.3
Región del Bíobío,2023-06-13,8.5
Región del Bíobío,2023-06-20,12.9
Región del Bíobío,2023-06-27,10.8
Región del Bíobío,2023-07-04,8.55
Región del Bíobío,2023-07-11,6.4
Región del Bíobío,2023-07-18,10.8
Región del Bíobío,2023-07-25,11.45
Región del Bíobío,2023-08-01,9.45
Región del Bíobío,2023-08-08,9.0
Región del Bíobío,2023-08-15,11.4
Región del Bíobío,2023-08-22,7.1
Región del Bíobío,2023-08-29,8.0
Región del Bíobío,2023-09-05,10.4
Región del Bíobío,2023-09-12,9.5
Región del Bíobío,2023-09-19,10.2
Región del Bíobío,2023-09-26,11.2
Región del Bíobío,2023-10-03,10.9
Región del Bíobío,2023-10-10,11.4
Región del Bíobío,2023-10-17,12.8
Región del Bíobío,2023-10-24,11.75
Región del Bíobío,2023-10-31,12.7
Región del Bíobío,2023-11-07,12.3
Región del Bíobío,2023-11-14,11.55
Región del Bíobío,2023-11-21,15.4
Región del Bíobío,2023-11-28,14.8
Región del Bíobío,2023-12-05,14.8
Región del Bíobío,2023-12-12,13.9
Región del Bíobío,2023-12-19,16.5
Región del Bíobío,2023-12-26,16.9
Región del Bíobío,2024-01-02,17.9
Región del Bíobío,2024-01-09,16.7
Región del Bíobío,2024-01-16,17.4
Región del Bíobío,2024-01-23,18.2
Región del Bíobío,2024-01-30,19.8
Región del Bíobío,2024-02-06,17.5
Región del Bíobío,2024-02-13,17.0
Región del Bíobío,2024-02-20,17.0
Región del Bíobío,2024-02-27,16.9
Región del Bíobío,2024-03-05,14.5
Región del Bíobío,2024-03-12,14.5
Región del Bíobío,2024-03-19,16.4
Región del Bíobío,2024-03-26,16.6
Región del Bíobío,2024-04-02,13.4
Región del Bíobío,2024-04-09,12.8
Región del Bíobío,2024-04-16,12.7
Región del Bíobío,2024-04-23,10.1
Región del Bíobío,2024-04-30,9.0
Región del Bíobío,2024-05-07,7.05
Región del Bíobío,2024-05-14,6.35
Región del Bíobío,2024-05-21,6.9
Región del Bíobío,2024-05-28,9.3
Región del Bíobío,2024-06-04,12.8
Región del Bíobío,2024-06-11,12.1
Región del Bíobío,2024-06-18,8.3
Región del Bíobío,2024-06-25,7.050000000000001
Región del Bíobío,2024-07-02,5.8
Región del Bíobío,2024-07-09,6.300000000000001
Región del Bíobío,2024-07-16,7.5
Región del Bíobío,2024-07-23,7.1499999999999995
Región del Bíobío,2024-07-30,10.1
Región del Bíobío,2024-08-06,6.9
Región del Bíobío,2024-08-13,6.949999999999999
Región del Bíobío,2024-08-20,6.949999999999999
Región del Bíobío,2024-08-27,9.4
Región del Bíobío,2024-09-03,8.5
Región del Bíobío,2024-09-10,10.3
Región del Bíobío,2024-09-17,10.0
Región del Bíobío,2024-09-24,10.1
Región del Bíobío,2024-10-01,10.6
Región del Bíobío,2024-10-08,12.5
Región del Bíobío,2024-10-15,13.4
Región del Bíobío,2024-10-22,12.2
Región del Bíobío,2024-10-29,12.35
Región del Bíobío,2024-11-05,13.5
Región del Bíobío,2024-11-12,14.1
Región del Bíobío,2024-11-19,14.1
Región del Bíobío,2024-11-26,14.100000000000001
Región del Bíobío,2024-12-03,13.9
Región del Bíobío,2024-12-10,14.95
Región del Bíobío,2024-12-17,16.2
Región del Bíobío,2024-12-24,15.25
Región del Bíobío,2024-12-31,16.0
Región del Bíobío,2025-01-07,17.049999999999997
Región del Bíobío,2025-01-14,16.6
Región del Bíobío,2025-01-21,17.45
Región del Bíobío,2025-01-28,16.7
Región del Bíobío,2025-02-04,18.1
Región del Bíobío,2025-02-11,15.3
Región del Bíobío,2025-02-18,16.8
Región del Bíobío,2025-02-25,16.65
Región del Bíobío,2025-03-04,16.549999999999997
Región del Bíobío,2025-03-11,15.55
Región del Bíobío,2025-03-18,16.5
Región del Bíobío,2025-03-25,13.2
Región del Bíobío,2025-04-01,13.1
Región del Bíobío,2025-04-08,12.1
Región del Bíobío,2025-04-15,11.8
Región del Bíobío,2025-04-22,12.4
Región del Bíobío,2025-04-29,10.7
Región del Bíobío,2025-05-06,12.9
Región del Bíobío,2025-05-13,11.1
Región del Bíobío,2025-05-20,9.95
Región del Bíobío,2025-05-27,8.7
Región del Bíobío,2025-06-03,9.8
Región del Bíobío,2025-06-10,9.4
Región del Bíobío,2025-06-17,7.7
Región del Bíobío,2025-06-24,5.9
Región del Bíobío,2025-07-01,8.8
Región del Bíobío,2025-07-08,8.6
Región del Bíobío,2025-07-15,9.3
Región del Bíobío,2025-07-22,10.1
Región del Bíobío,2025-07-29,11.5
Región del Bíobío,2025-08-05,10.6
Región del Bíobío,2025-08-12,11.6
Región del Bíobío,2025-08-19,9.6
Región del Bíobío,2025-08-26,11.3
Región del Bíobío,2025-09-02,9.3
Región del Bíobío,2025-09-09,11.2
Región del Bíobío,2025-09-16,11.1
Región del Bíobío,2025-09-23,11.7
Región del Bíobío,2025-09-30,11.6
Región del Bíobío,2025-10-07,12.2
Región del Bíobío,2025-10-14,13.2
Región del Bíobío,2025-10-21,13.4
Región del Bíobío,2025-10-28,14.2
Región del Bíobío,2025-11-04,14.5
Región del Bíobío,2025-11-11,14.9
Región del Bíobío,2025-11-18,16.6
Región del Bíobío,2025-11-25,15.7
Región del Bíobío,2025-12-02,17.6
Región del Bíobío,2025-12-09,16.5
Región del Bíobío,2025-12-16,16.6
Región del Bíobío,2025-12-23,17.6
Región del Bíobío,2025-12-30,19.45
Región del Libertador Gral. B. O'Higgins,2020-12-29,21.4
Región del Libertador Gral. B. O'Higgins,2021-01-05,19.5
Región del Libertador Gral. B. O'Higgins,2021-01-12,20.05
Región del Libertador Gral. B. O'Higgins,2021-01-19,21.3
Región del Libertador Gral. B. O'Higgins,2021-01-26,17.8
Región del Libertador Gral. B. O'Higgins,2021-02-02,18.3
Región del Libertador Gral. B. O'Higgins,2021-02-09,18.4
Región del Libertador Gral. B. O'Higgins,2021-02-16,18.25
Región del Libertador Gral. B. O'Higgins,2021-02-23,20.6
Región del Libertador Gral. B. O'Higgins,2021-03-02,20.4
Región del Libertador Gral. B. O'Higgins,2021-03-09,18.2
Región del Libertador Gral. B. O'Higgins,2021-03-16,15.9
Región del Libertador Gral. B. O'Higgins,2021-03-23,16.35
Región del Libertador Gral. B. O'Higgins,2021-03-30,14.75
Región del Libertador Gral. B. O'Higgins,2021-04-06,15.100000000000001
Región del Libertador Gral. B. O'Higgins,2021-04-13,15.799999999999999
Región del Libertador Gral. B. O'Higgins,2021-04-20,13.100000000000001
Región del Libertador Gral. B. O'Higgins,2021-04-27,12.4
Región del Libertador Gral. B. O'Higgins,2021-05-04,12.3
Región del Libertador Gral. B. O'Higgins,2021-05-11,11.9
Región del Libertador Gral. B. O'Higgins,2021-05-18,10.5
Región del Libertador Gral. B. O'Higgins,2021-05-25,11.0
Región del Libertador Gral. B. O'Higgins,2021-06-01,12.7
Región del Libertador Gral. B. O'Higgins,2021-06-08,10.6
Región del Libertador Gral. B. O'Higgins,2021-06-15,8.4
Región del Libertador Gral. B. O'Higgins,2021-06-22,8.9
Región del Libertador Gral. B. O'Higgins,2021-06-29,7.1
Región del Libertador Gral. B. O'Higgins,2021-07-06,7.7
Región del Libertador Gral. B. O'Higgins,2021-07-13,6.4
Región del Libertador Gral. B. O'Higgins,2021-07-20,9.7
Región del Libertador Gral. B. O'Higgins,2021-07-27,8.649999999999999
Región del Libertador Gral. B. O'Higgins,2021-08-03,9.100000000000001
Región del Libertador Gral. B. O'Higgins,2021-08-10,8.1
Región del Libertador Gral. B. O'Higgins,2021-08-17,10.8
Región del Libertador Gral. B. O'Higgins,2021-08-24,8.75
Región del Libertador Gral. B. O'Higgins,2021-08-31,11.7
Región del Libertador Gral. B. O'Higgins,2021-09-07,11.3
Región del Libertador Gral. B. O'Higgins,2021-09-14,11.0
Región del Libertador Gral. B. O'Higgins,2021-09-21,12.899999999999999
Región del Libertador Gral. B. O'Higgins,2021-09-28,11.8
Región del Libertador Gral. B. O'Higgins,2021-10-05,13.7
Región del Libertador Gral. B. O'Higgins,2021-10-12,13.15
Región del Libertador Gral. B. O'Higgins,2021-10-19,13.85
Región del Libertador Gral. B. O'Higgins,2021-10-26,18.0
Región del Libertador Gral. B. O'Higgins,2021-11-02,14.5
Región del Libertador Gral. B. O'Higgins,2021-11-09,15.8
Región del Libertador Gral. B. O'Higgins,2021-11-16,18.4
Región del Libertador Gral. B. O'Higgins,2021-11-23,17.549999999999997
Región del Libertador Gral. B. O'Higgins,2021-11-30,16.9
Región del Libertador Gral. B. O'Higgins,2021-12-07,16.450000000000003
Región del Libertador Gral. B. O'Higgins,2021-12-14,20.0
Región del Libertador Gral. B. O'Higgins,2021-12-21,21.8
Región del Libertador Gral. B. O'Higgins,2021-12-28,20.0
Región del Libertador Gral. B. O'Higgins,2022-01-04,20.9
Región del Libertador Gral. B. O'Higgins,2022-01-11,20.0
Región del Libertador Gral. B. O'Higgins,2022-01-18,17.0
Región del Libertador Gral. B. O'Higgins,2022-01-25,20.2
Región del Libertador Gral. B. O'Higgins,2022-02-01,19.5
